golden_label,lcsNorm,minimumED,containment_1,containment_3,sentence1_len,sentence2_len,sentence_len_diff,euclid_dist,cos_sim,word_common,word_total,word_share,sentence1_words,sentence2_words
1,0.35714285714285715,0.6739130434782609,0.5384615384615384,0.09090909090909091,79,59,20,3.1622776601683795,0.6445033866354896,6.0,24.0,0.25,15,11
1,0.3333333333333333,0.6424581005586593,0.5555555555555556,0.08,187,171,16,4.358898943540674,0.6443833370420678,14.0,48.0,0.2916666666666667,27,23
0,0.0,0.515625,0.0,0.0,165,91,74,6.082762530298219,0.0,0.0,40.0,0.0,25,15
1,0.75,0.7630331753554502,0.7333333333333333,0.46153846153846156,86,125,39,3.7416573867739413,0.6460582824697986,13.0,39.0,0.3333333333333333,19,26
0,0.14285714285714285,0.6326530612244898,1.0,0.0,98,98,0,0.0,0.9999999999999998,19.0,38.0,0.5,25,25
1,0.6538461538461539,0.8345864661654135,0.72,0.5217391304347826,153,113,40,2.8284271247461903,0.8399210511316159,18.0,45.0,0.4,29,20
0,1.0,0.74235807860262,1.0,1.0,170,288,118,4.123105625617661,0.7945060953748319,28.0,72.0,0.3888888888888889,33,55
0,1.0,0.6857142857142857,1.0,1.0,72,138,66,3.3166247903554,0.7223151185146155,12.0,36.0,0.3333333333333333,12,24
0,1.0,0.7055837563451777,1.0,1.0,139,255,116,4.898979485566356,0.6923494970655766,22.0,61.0,0.36065573770491804,22,51
0,0.125,0.4777777777777778,0.125,0.0,85,185,100,6.708203932499369,0.1267731382092775,2.0,43.0,0.046511627906976744,16,31
0,1.0,0.7417582417582418,1.0,1.0,135,229,94,4.358898943540674,0.8131196234334642,22.0,56.0,0.39285714285714285,23,41
0,0.45454545454545453,0.7407407407407407,0.4444444444444444,0.0,61,74,13,3.605551275463989,0.3849001794597506,5.0,25.0,0.2,13,13
1,0.7931034482758621,0.8996655518394648,0.8214285714285714,0.5769230769230769,159,140,19,2.6457513110645907,0.8911327886790067,22.0,52.0,0.4230769230769231,31,25
0,1.0,0.6633416458852868,1.0,1.0,133,268,135,5.291502622129181,0.701167856961772,19.0,60.0,0.31666666666666665,22,51
0,0.2,0.4945652173913043,0.2,0.0,64,120,56,5.830951894845301,0.11952286093343936,2.0,32.0,0.0625,10,26
0,1.0,0.577922077922078,1.0,1.0,89,219,130,4.58257569495584,0.6847367880174609,15.0,50.0,0.3,16,40
1,0.5,0.7541899441340782,0.5,0.0,85,94,9,3.7416573867739413,0.4629100498862758,6.0,27.0,0.2222222222222222,13,14
0,0.043478260869565216,0.5173745173745173,0.043478260869565216,0.0,171,88,83,6.082762530298219,0.10286889997472795,2.0,34.0,0.058823529411764705,26,13
0,1.0,0.528052805280528,1.0,1.0,80,223,143,4.69041575982343,0.7372097807744857,17.0,50.0,0.34,17,40
0,1.0,0.5316455696202531,1.0,1.0,84,232,148,5.5677643628300215,0.6301260378126045,14.0,53.0,0.2641509433962264,19,49
0,1.0,0.6783216783216783,1.0,1.0,97,189,92,3.605551275463989,0.7902958142673178,14.0,42.0,0.3333333333333333,15,30
0,0.0625,0.5918367346938775,0.125,0.0,108,88,20,5.477225575051661,0.11785113019775793,2.0,31.0,0.06451612903225806,16,16
0,1.0,0.5882352941176471,1.0,1.0,90,216,126,5.291502622129181,0.6557892373388905,15.0,47.0,0.3191489361702128,15,41
1,0.3333333333333333,0.6473988439306358,0.29411764705882354,0.0,94,79,15,4.47213595499958,0.3458572319330373,6.0,29.0,0.20689655172413793,18,12
0,1.0,0.5870967741935483,1.0,1.0,91,219,128,4.242640687119285,0.6614378277661476,15.0,49.0,0.30612244897959184,15,37
1,0.6153846153846154,0.7897727272727273,0.6666666666666666,0.4,77,99,22,3.605551275463989,0.6131393394849659,9.0,31.0,0.2903225806451613,14,19
0,1.0,0.6391752577319587,1.0,1.0,62,132,70,3.7416573867739413,0.7171371656006361,12.0,34.0,0.35294117647058826,12,25
0,0.15789473684210525,0.6061946902654868,1.0,0.0,113,113,0,0.0,1.0000000000000002,18.0,36.0,0.5,19,19
0,0.9444444444444444,0.8161434977578476,0.9411764705882353,0.8,92,131,39,3.0,0.8516624609365031,17.0,41.0,0.4146341463414634,21,29
1,0.85,0.8945454545454545,0.8421052631578947,0.4117647058823529,135,140,5,2.8284271247461903,0.819028359347922,17.0,42.0,0.40476190476190477,24,26
0,0.7692307692307693,0.7087912087912088,0.8333333333333334,0.5,70,112,42,3.4641016151377544,0.6837634587578276,10.0,33.0,0.30303030303030304,14,21
1,0.8333333333333334,0.9606060606060606,0.8695652173913043,0.6190476190476191,165,165,0,2.6457513110645907,0.8693182879212225,20.0,47.0,0.425531914893617,27,27
0,0.1,0.6041666666666666,0.15789473684210525,0.0,121,119,2,6.244997998398398,0.13363062095621223,4.0,44.0,0.09090909090909091,25,29
0,0.06666666666666667,0.5254777070063694,0.1724137931034483,0.0,204,110,94,6.0,0.2884299752006152,6.0,49.0,0.12244897959183673,32,21
0,0.09090909090909091,0.6148648648648649,1.0,0.0,74,74,0,0.0,1.0000000000000002,11.0,22.0,0.5,11,11
0,1.0,0.5925925925925926,1.0,1.0,88,209,121,4.358898943540674,0.6513389472789296,14.0,49.0,0.2857142857142857,14,38
1,0.7,0.7627118644067796,0.7894736842105263,0.47058823529411764,101,135,34,3.3166247903554,0.7443873683187765,17.0,45.0,0.37777777777777777,23,31
0,0.5384615384615384,0.7174721189591078,0.6,0.21739130434782608,151,118,33,3.605551275463989,0.7257747386024233,16.0,45.0,0.35555555555555557,26,21
0,0.2,0.5825688073394495,0.2,0.0,91,127,36,5.477225575051661,0.25286086871208685,3.0,35.0,0.08571428571428572,15,23
1,0.5294117647058824,0.7772020725388601,0.5625,0.2857142857142857,104,89,15,3.605551275463989,0.5809475019311123,9.0,33.0,0.2727272727272727,19,15
0,1.0,0.5408805031446541,1.0,1.0,86,232,146,5.196152422706632,0.6708203932499369,17.0,53.0,0.32075471698113206,18,44
0,1.0,0.6463414634146342,1.0,1.0,106,222,116,4.58257569495584,0.7616061053124004,18.0,51.0,0.35294117647058826,22,42
0,1.0,0.5802469135802469,1.0,1.0,94,230,136,5.196152422706632,0.7606388292556651,15.0,55.0,0.2727272727272727,17,47
0,0.7619047619047619,0.6852941176470588,0.9047619047619048,0.47368421052631576,142,198,56,3.7416573867739413,0.8315218406203,14.0,37.0,0.3783783783783784,22,30
0,0.0,0.5502392344497608,0.0,0.0,88,121,33,5.196152422706632,0.0,1.0,31.0,0.03225806451612903,16,17
1,0.9032258064516129,0.9666666666666667,0.896551724137931,0.8148148148148148,185,175,10,2.23606797749979,0.9334163073596633,24.0,53.0,0.4528301886792453,33,30
0,0.125,0.588,0.13636363636363635,0.0,148,102,46,5.656854249492381,0.20412414523193154,4.0,40.0,0.1,26,17
0,0.13636363636363635,0.58984375,1.0,0.0,128,128,0,0.0,0.9999999999999999,22.0,44.0,0.5,24,24
0,0.52,0.78125,0.5416666666666666,0.3181818181818182,145,111,34,4.0,0.6849495194215731,14.0,42.0,0.3333333333333333,29,21
1,0.6470588235294118,0.7553191489361702,0.6470588235294118,0.4,98,90,8,2.8284271247461903,0.8132202844993978,10.0,28.0,0.35714285714285715,20,14
0,0.0,0.5375375375375375,0.0,0.0,126,207,81,7.874007874011811,0.0,1.0,48.0,0.020833333333333332,28,30
1,0.5769230769230769,0.800711743772242,0.6538461538461539,0.375,164,117,47,3.3166247903554,0.7968190728895957,17.0,44.0,0.38636363636363635,28,20
0,1.0,0.6206896551724138,1.0,1.0,126,280,154,5.385164807134504,0.6799001036500852,19.0,61.0,0.3114754098360656,19,50
1,0.6666666666666666,0.7716049382716049,0.8571428571428571,0.42105263157894735,141,183,42,3.4641016151377544,0.786456180586795,17.0,46.0,0.3695652173913043,21,28
1,0.68,0.8566433566433567,0.7916666666666666,0.2727272727272727,140,146,6,3.0,0.823687767580373,21.0,49.0,0.42857142857142855,28,26
0,0.07692307692307693,0.631578947368421,1.0,0.0,76,76,0,0.0,1.0,12.0,24.0,0.5,13,13
0,0.6875,0.7292576419213974,0.6875,0.35714285714285715,90,139,49,4.0,0.5863019699779286,12.0,40.0,0.3,18,25
0,0.38461538461538464,0.7094017094017094,0.38461538461538464,0.041666666666666664,155,196,41,6.0,0.4547542969431243,10.0,49.0,0.20408163265306123,30,31
1,0.6538461538461539,0.6741214057507987,0.9130434782608695,0.7619047619047619,153,160,7,2.23606797749979,0.9153857298880939,21.0,47.0,0.44680851063829785,28,30
0,1.0,0.6896551724137931,1.0,1.0,180,342,162,5.196152422706632,0.7135060680126758,29.0,83.0,0.3493975903614458,29,56
0,0.10714285714285714,0.6369426751592356,1.0,0.0,157,157,0,0.0,1.0,27.0,54.0,0.5,30,30
1,0.95,0.8830188679245283,0.95,0.7222222222222222,120,145,25,2.449489742783178,0.8672273827165135,20.0,46.0,0.43478260869565216,21,25
0,0.07142857142857142,0.625,1.0,0.0,68,68,0,0.0,1.0000000000000004,15.0,30.0,0.5,15,15
0,1.0,0.8613138686131386,1.0,1.0,118,156,38,2.8284271247461903,0.9246347900384754,20.0,47.0,0.425531914893617,27,36
0,0.0,0.5729166666666666,0.0,0.0,110,82,28,5.830951894845301,0.0,0.0,29.0,0.0,18,14
0,0.6785714285714286,0.8006535947712419,0.6666666666666666,0.45454545454545453,166,140,26,3.3166247903554,0.7648661601319406,20.0,50.0,0.4,32,26
0,0.09090909090909091,0.5919732441471572,0.14285714285714285,0.0,143,156,13,7.416198487095663,0.16087236302194674,3.0,45.0,0.06666666666666667,24,30
1,0.48148148148148145,0.6272727272727273,0.8846153846153846,0.6666666666666666,170,160,10,2.23606797749979,0.9276336570439173,21.0,46.0,0.45652173913043476,28,27
1,0.8823529411764706,0.8663594470046083,0.8823529411764706,0.5333333333333333,95,122,27,3.3166247903554,0.8801724588467041,14.0,35.0,0.4,20,25
1,0.68,0.7985865724381626,0.68,0.34782608695652173,146,137,9,4.69041575982343,0.6465081838352358,17.0,47.0,0.3617021276595745,27,31
0,0.09090909090909091,0.6065573770491803,1.0,0.0,61,61,0,0.0,1.0000000000000002,11.0,22.0,0.5,11,11
0,0.2777777777777778,0.62,1.0,0.0,125,125,0,0.0,0.9999999999999998,16.0,32.0,0.5,22,22
1,0.8,0.9295302013422819,0.8,0.6086956521739131,150,148,2,3.1622776601683795,0.8500474370064826,18.0,45.0,0.4,26,26
0,0.1,0.625,1.0,0.0,64,64,0,0.0,0.9999999999999999,10.0,20.0,0.5,10,10
0,0.0625,0.601063829787234,1.0,0.0,94,94,0,0.0,0.9999999999999998,17.0,34.0,0.5,21,21
0,0.05555555555555555,0.5315985130111525,0.05555555555555555,0.0,98,171,73,6.708203932499369,0.11766968108291043,2.0,44.0,0.045454545454545456,20,28
0,0.8421052631578947,0.725925925925926,0.8333333333333334,0.5,117,153,36,3.4641016151377544,0.7216878364870322,17.0,43.0,0.3953488372093023,20,25
0,0.037037037037037035,0.5592592592592592,0.07692307692307693,0.0,165,105,60,6.782329983125268,0.1828181060317826,3.0,45.0,0.06666666666666667,28,21
0,0.125,0.587378640776699,0.14285714285714285,0.0,87,119,32,5.385164807134504,0.1749635530559413,3.0,36.0,0.08333333333333333,17,20
0,1.0,0.6494252873563219,1.0,1.0,113,235,122,4.58257569495584,0.7856742013183862,21.0,60.0,0.35,27,52
0,0.1,0.5636363636363636,0.1,0.0,111,164,53,6.855654600401044,0.11487593716012254,2.0,46.0,0.043478260869565216,20,29
0,0.08333333333333333,0.49,0.09090909090909091,0.0,68,132,64,5.744562646538029,0.11826247919781653,2.0,37.0,0.05405405405405406,13,30
1,0.5,0.7476635514018691,0.5,0.3888888888888889,128,86,42,3.7416573867739413,0.5976143046671968,11.0,36.0,0.3055555555555556,22,16
0,1.0,0.6549295774647887,1.0,1.0,93,191,98,3.605551275463989,0.7705517503711218,17.0,49.0,0.3469387755102041,18,36
0,1.0,0.6241758241758242,1.0,1.0,142,313,171,6.164414002968976,0.8036995796652295,22.0,65.0,0.3384615384615385,25,54
1,0.8095238095238095,0.9124423963133641,0.8,0.6666666666666666,117,100,17,2.449489742783178,0.8872442622820284,15.0,36.0,0.4166666666666667,23,19
0,0.2,0.4426229508196721,0.2222222222222222,0.0,56,127,71,5.0990195135927845,0.20851441405707477,2.0,32.0,0.0625,10,23
0,0.038461538461538464,0.38016528925619836,0.038461538461538464,0.0,186,56,130,6.0,0.16770509831248423,1.0,35.0,0.02857142857142857,29,10
1,0.5238095238095238,0.749003984063745,0.5714285714285714,0.3157894736842105,128,123,5,4.0,0.6672461249826394,10.0,37.0,0.2702702702702703,22,19
1,0.6923076923076923,0.7932203389830509,0.7083333333333334,0.45454545454545453,162,133,29,3.4641016151377544,0.7826237921249264,18.0,48.0,0.375,29,25
0,0.0625,0.6235955056179775,1.0,0.0,89,89,0,0.0,0.9999999999999998,16.0,32.0,0.5,16,16
0,0.09523809523809523,0.6030927835051546,0.1,0.0,110,84,26,5.830951894845301,0.1924500897298753,1.0,36.0,0.027777777777777776,23,17
0,0.12,0.6054216867469879,1.0,0.0,166,166,0,0.0,0.9999999999999999,23.0,46.0,0.5,28,28
0,0.043478260869565216,0.6081081081081081,1.0,0.0,148,148,0,0.0,0.9999999999999999,24.0,48.0,0.5,24,24
0,0.0,0.5807860262008734,0.0,0.0,122,107,15,6.082762530298219,0.0,1.0,37.0,0.02702702702702703,22,25
0,0.0,0.5594405594405595,0.0,0.0,90,53,37,5.385164807134504,0.0,0.0,27.0,0.0,17,11
0,1.0,0.5833333333333334,1.0,1.0,84,204,120,4.242640687119285,0.7177070005460102,17.0,51.0,0.3333333333333333,19,40
0,0.0,0.5027027027027027,0.0,0.0,66,119,53,6.708203932499369,0.0,0.0,34.0,0.0,15,27
0,0.15,0.6523809523809524,1.0,0.0,105,105,0,0.0,0.9999999999999999,18.0,36.0,0.5,24,24
0,0.06666666666666667,0.42045454545454547,0.18181818181818182,0.0,71,193,122,5.656854249492381,0.17407765595569785,3.0,41.0,0.07317073170731707,15,27
0,0.13636363636363635,0.6008403361344538,1.0,0.0,119,119,0,0.0,1.0,21.0,42.0,0.5,22,22
0,1.0,0.7955801104972375,1.0,1.0,144,218,74,3.872983346207417,0.8333333333333336,24.0,59.0,0.4067796610169492,29,48
1,0.75,0.7116104868913857,0.75,0.5555555555555556,106,161,55,4.242640687119285,0.7442084075352509,13.0,43.0,0.3023255813953488,20,28
0,0.05,0.6031746031746031,1.0,0.0,126,126,0,0.0,1.0000000000000002,21.0,42.0,0.5,21,21
0,0.0,0.4829059829059829,0.0,0.0,156,78,78,6.708203932499369,0.0,1.0,39.0,0.02564102564102564,30,15
0,0.3333333333333333,0.6703296703296703,0.375,0.07142857142857142,99,83,16,4.358898943540674,0.39223227027636814,7.0,32.0,0.21875,18,15
0,0.05263157894736842,0.6238532110091743,1.0,0.0,109,109,0,0.0,0.9999999999999993,20.0,40.0,0.5,21,21
0,1.0,0.6388888888888888,1.0,1.0,115,245,130,5.477225575051661,0.7102387371589202,20.0,59.0,0.3389830508474576,22,50
0,1.0,0.7813411078717201,1.0,1.0,134,209,75,3.4641016151377544,0.8114822249196492,22.0,55.0,0.4,22,38
0,1.0,0.628099173553719,1.0,1.0,76,166,90,4.0,0.708683386892301,12.0,40.0,0.3,13,36
0,0.4666666666666667,0.6802325581395349,0.5714285714285714,0.08333333333333333,84,88,4,4.242640687119285,0.5765566601970552,8.0,30.0,0.26666666666666666,15,18
0,0.7647058823529411,0.7666666666666667,0.75,0.5714285714285714,100,140,40,3.605551275463989,0.6776718456854931,13.0,39.0,0.3333333333333333,17,25
0,1.0,0.8197530864197531,1.0,1.0,166,239,73,3.4641016151377544,0.8106434833777775,22.0,57.0,0.38596491228070173,23,40
1,0.56,0.6643109540636042,0.56,0.34782608695652173,165,118,47,4.358898943540674,0.6827887419989188,13.0,42.0,0.30952380952380953,28,23
0,0.045454545454545456,0.6041666666666666,1.0,0.0,120,120,0,0.0,1.0000000000000004,23.0,46.0,0.5,27,27
1,0.7407407407407407,0.8987730061349694,0.7692307692307693,0.75,167,159,8,3.605551275463989,0.7749169490439817,21.0,54.0,0.3888888888888889,29,29
0,0.13043478260869565,0.6157205240174672,0.23809523809523808,0.0,111,118,7,6.0,0.4394353744020411,3.0,39.0,0.07692307692307693,23,23
0,0.15384615384615385,0.6,0.22727272727272727,0.0,135,150,15,6.4031242374328485,0.22975187432024505,7.0,52.0,0.1346153846153846,31,30
0,0.16666666666666666,0.6081081081081081,1.0,0.0,111,111,0,0.0,0.9999999999999994,17.0,34.0,0.5,18,18
0,0.72,0.8526011560693642,0.782608695652174,0.6190476190476191,177,169,8,3.1622776601683795,0.8295613557843401,19.0,47.0,0.40425531914893614,30,32
1,0.375,0.6028708133971292,0.5,0.14285714285714285,112,97,15,3.7416573867739413,0.5345224838248487,9.0,32.0,0.28125,19,15
0,0.15789473684210525,0.6,1.0,0.0,120,120,0,0.0,1.0000000000000002,19.0,38.0,0.5,21,21
1,0.45,0.6284403669724771,1.0,0.8235294117647058,110,108,2,0.0,1.0000000000000002,19.0,39.0,0.48717948717948717,24,23
0,1.0,0.6296296296296297,1.0,1.0,119,259,140,4.795831523312719,0.7175608803587865,19.0,57.0,0.3333333333333333,20,42
0,1.0,0.7682119205298014,1.0,1.0,116,186,70,3.0,0.9003661402650394,21.0,51.0,0.4117647058823529,25,36
1,0.52,0.7622377622377622,0.6,0.4782608695652174,159,127,32,3.872983346207417,0.6975184488828854,15.0,46.0,0.32608695652173914,28,25
0,1.0,0.6428571428571429,1.0,1.0,108,228,120,4.47213595499958,0.7080881928749334,20.0,56.0,0.35714285714285715,20,41
0,1.0,0.6209386281588448,1.0,1.0,86,191,105,4.47213595499958,0.641688947919748,16.0,49.0,0.32653061224489793,16,37
1,0.44,0.6498316498316499,0.5,0.25,135,162,27,4.69041575982343,0.5435573065046091,12.0,45.0,0.26666666666666666,25,27
0,0.043478260869565216,0.5291479820627802,0.045454545454545456,0.0,140,83,57,6.48074069840786,0.08770580193070293,1.0,35.0,0.02857142857142857,23,16
1,0.5925925925925926,0.7518248175182481,0.7307692307692307,0.5,151,123,28,3.0,0.8315218406202998,19.0,47.0,0.40425531914893614,28,22
1,0.7692307692307693,0.9119496855345912,0.7916666666666666,0.6818181818181818,160,158,2,3.3166247903554,0.8001322641986389,19.0,48.0,0.3958333333333333,26,26
0,0.0,0.6086956521739131,0.0,0.0,81,80,1,5.0990195135927845,0.0,0.0,26.0,0.0,13,13
0,0.07142857142857142,0.49557522123893805,0.037037037037037035,0.0,152,74,78,6.855654600401044,0.047457899787624956,2.0,38.0,0.05263157894736842,30,13
0,1.0,0.7012987012987013,1.0,1.0,162,300,138,4.242640687119285,0.8390607775994221,23.0,62.0,0.3709677419354839,25,45
0,1.0,0.6256410256410256,1.0,1.0,61,134,73,3.7416573867739413,0.6030226891555271,9.0,31.0,0.2903225806451613,9,28
0,1.0,0.7063197026022305,1.0,1.0,95,174,79,3.4641016151377544,0.7977240352174656,19.0,50.0,0.38,21,34
1,1.0,0.8811881188118812,1.0,0.8461538461538461,89,113,24,2.0,0.899735410842437,14.0,33.0,0.42424242424242425,15,21
0,1.0,0.6190476190476191,1.0,1.0,117,261,144,5.291502622129181,0.833309420986427,22.0,66.0,0.3333333333333333,25,57
0,0.10526315789473684,0.5284552845528455,0.11764705882352941,0.0,87,159,72,6.855654600401044,0.08318903308077029,3.0,47.0,0.06382978723404255,21,31
0,0.5,0.6602564102564102,0.6153846153846154,0.09090909090909091,70,86,16,3.3166247903554,0.592999453328881,10.0,32.0,0.3125,16,18
0,0.06896551724137931,0.5416666666666666,0.1111111111111111,0.0,180,108,72,6.48074069840786,0.20498001542269692,3.0,43.0,0.06976744186046512,29,19
1,0.6666666666666666,0.8275862068965517,0.7647058823529411,0.6,110,93,17,2.6457513110645907,0.8029550685469661,13.0,33.0,0.3939393939393939,18,16
0,0.058823529411764705,0.6,1.0,0.0,90,90,0,0.0,1.0,18.0,36.0,0.5,22,22
0,1.0,0.6610644257703081,1.0,1.0,118,239,121,4.795831523312719,0.7488452649040592,18.0,53.0,0.33962264150943394,20,45
1,0.631578947368421,0.7946768060836502,0.6875,0.6428571428571429,112,151,39,4.58257569495584,0.5837172315870184,13.0,41.0,0.3170731707317073,22,28
0,0.17857142857142858,0.6296296296296297,1.0,0.0,162,162,0,0.0,1.0000000000000002,25.0,50.0,0.5,29,29
0,0.09523809523809523,0.5329341317365269,0.05,0.0,106,61,45,5.385164807134504,0.07106690545187014,2.0,32.0,0.0625,21,13
1,0.6153846153846154,0.7921146953405018,0.6538461538461539,0.4583333333333333,158,121,37,3.3166247903554,0.8111071056538124,18.0,45.0,0.4,28,22
0,0.0625,0.5902439024390244,0.125,0.0,107,98,9,5.5677643628300215,0.11470786693528087,2.0,38.0,0.05263157894736842,18,21
0,0.15,0.6033057851239669,1.0,0.0,121,121,0,0.0,1.0000000000000004,20.0,40.0,0.5,25,25
0,0.42857142857142855,0.7396449704142012,0.46153846153846156,0.0,86,83,3,4.0,0.4296689244236597,7.0,33.0,0.21212121212121213,16,20
0,0.4,0.625,0.4,0.0,70,90,20,4.0,0.33806170189140666,4.0,25.0,0.16,10,16
0,1.0,0.6313465783664459,1.0,1.0,143,310,167,4.795831523312719,0.7620634755325442,21.0,60.0,0.35,23,50
1,0.5714285714285714,0.7631578947368421,0.5714285714285714,0.2,48,66,18,2.8284271247461903,0.5039526306789696,4.0,16.0,0.25,7,9
0,0.23529411764705882,0.6235955056179775,0.35294117647058826,0.0,94,84,10,4.358898943540674,0.3889222341312986,7.0,33.0,0.21212121212121213,22,19
0,0.038461538461538464,0.5634920634920635,0.09523809523809523,0.0,136,116,20,6.244997998398398,0.09325048082403138,3.0,44.0,0.06818181818181818,28,21
1,0.7142857142857143,0.8513513513513513,0.7,0.5555555555555556,122,100,22,2.8284271247461903,0.8040302522073696,14.0,37.0,0.3783783783783784,22,17
0,0.06896551724137931,0.603399433427762,0.07407407407407407,0.0,167,186,19,7.280109889280518,0.13259870882635919,3.0,51.0,0.058823529411764705,30,27
1,0.6428571428571429,0.7935779816513762,0.6428571428571429,0.16666666666666666,99,119,20,3.7416573867739413,0.6396021490668312,9.0,30.0,0.3,14,19
0,1.0,0.7115384615384616,1.0,1.0,111,201,90,3.872983346207417,0.7559289460184543,19.0,55.0,0.34545454545454546,22,45
0,0.15384615384615385,0.5766871165644172,0.16666666666666666,0.0,64,99,35,4.69041575982343,0.15430334996209194,3.0,28.0,0.10714285714285714,13,15
0,0.16666666666666666,0.6495327102803738,1.0,0.0,107,107,0,0.0,1.0,18.0,36.0,0.5,19,19
1,0.56,0.71484375,0.5833333333333334,0.22727272727272727,132,124,8,4.47213595499958,0.6555622813752365,14.0,43.0,0.32558139534883723,26,25
0,0.22727272727272727,0.6384615384615384,1.0,0.0,130,130,0,0.0,0.9999999999999998,19.0,38.0,0.5,22,22
0,1.0,0.6070038910505836,1.0,1.0,78,179,101,4.795831523312719,0.5855400437691199,14.0,44.0,0.3181818181818182,14,34
0,0.30434782608695654,0.6590909090909091,1.0,0.0,132,132,0,0.0,0.9999999999999999,20.0,40.0,0.5,24,24
0,1.0,0.5373134328358209,1.0,1.0,72,196,124,4.47213595499958,0.7115124735378854,13.0,48.0,0.2708333333333333,14,42
0,0.08333333333333333,0.5808823529411765,0.1,0.0,69,67,2,4.58257569495584,0.08770580193070293,1.0,26.0,0.038461538461538464,14,13
0,1.0,0.5898305084745763,1.0,1.0,87,208,121,4.58257569495584,0.7095662904602298,17.0,50.0,0.34,17,38
1,0.8636363636363636,0.901060070671378,0.9090909090909091,0.8,132,151,19,2.8284271247461903,0.8751750525175062,20.0,45.0,0.4444444444444444,23,29
0,0.36666666666666664,0.7493261455525606,0.4482758620689655,0.18518518518518517,194,177,17,5.656854249492381,0.4799138191337427,13.0,52.0,0.25,30,25
1,0.8333333333333334,0.9075342465753424,0.8333333333333334,0.5454545454545454,142,150,8,3.4641016151377544,0.8451542547285169,18.0,45.0,0.4,26,29
0,0.14285714285714285,0.6290322580645161,1.0,0.0,124,124,0,0.0,1.0000000000000002,18.0,36.0,0.5,21,21
0,1.0,0.553314121037464,1.0,1.0,96,251,155,5.196152422706632,0.7001400420140048,18.0,56.0,0.32142857142857145,21,51
0,0.0625,0.5893719806763285,0.0625,0.0,122,85,37,5.196152422706632,0.06933752452815364,1.0,30.0,0.03333333333333333,18,13
1,0.4444444444444444,0.7107692307692308,0.5384615384615384,0.125,156,169,13,4.795831523312719,0.6173949065130317,15.0,50.0,0.3,27,28
0,1.0,0.6140350877192983,1.0,1.0,70,158,88,3.605551275463989,0.75955452531275,14.0,40.0,0.35,14,30
0,0.5263157894736842,0.7669491525423728,0.5625,0.35714285714285715,117,119,2,3.872983346207417,0.5457051563317493,11.0,38.0,0.2894736842105263,23,21
1,0.75,0.8240740740740741,0.75,0.35714285714285715,96,120,24,3.1622776601683795,0.7071067811865475,12.0,36.0,0.3333333333333333,16,21
1,0.5625,0.7972027972027972,0.5625,0.35714285714285715,82,61,21,3.1622776601683795,0.6681531047810609,10.0,29.0,0.3448275862068966,20,16
0,0.10526315789473684,0.5036231884057971,0.0625,0.0,98,178,80,6.6332495807108,0.04564354645876384,2.0,47.0,0.0425531914893617,23,29
0,0.043478260869565216,0.6151079136690647,1.0,0.0,139,139,0,0.0,1.0000000000000002,22.0,44.0,0.5,23,23
0,0.5,0.7676348547717843,0.5217391304347826,0.2857142857142857,140,101,39,3.872983346207417,0.6804138174397718,12.0,39.0,0.3076923076923077,26,18
1,0.6206896551724138,0.8015873015873016,0.6296296296296297,0.36,148,104,44,3.605551275463989,0.7935753932437074,17.0,46.0,0.3695652173913043,33,21
1,0.6,0.8666666666666667,0.6842105263157895,0.058823529411764705,114,96,18,2.8284271247461903,0.8091547798786778,12.0,32.0,0.375,20,15
0,0.12,0.6203703703703703,1.0,0.0,162,162,0,0.0,1.0000000000000007,25.0,50.0,0.5,26,26
0,1.0,0.6288951841359773,1.0,1.0,111,242,131,5.0990195135927845,0.7504787743864566,25.0,69.0,0.36231884057971014,27,54
0,0.15789473684210525,0.6447368421052632,1.0,0.0,114,114,0,0.0,1.0000000000000002,18.0,36.0,0.5,19,19
0,1.0,0.7522388059701492,1.0,1.0,126,209,83,3.7416573867739413,0.7499999999999998,21.0,53.0,0.39622641509433965,21,34
0,1.0,0.4811594202898551,1.0,1.0,83,262,179,5.385164807134504,0.613395615082148,14.0,51.0,0.27450980392156865,15,47
1,0.8928571428571429,0.9705882352941176,0.9230769230769231,0.7916666666666666,167,173,6,2.0,0.9333333333333331,24.0,53.0,0.4528301886792453,30,30
0,1.0,0.6642857142857143,1.0,1.0,93,187,94,4.0,0.7191465199607913,17.0,50.0,0.34,17,38
0,1.0,0.7109634551495017,1.0,1.0,107,194,87,4.358898943540674,0.8971226080325132,18.0,44.0,0.4090909090909091,23,40
1,0.52,0.696,0.56,0.08695652173913043,149,101,48,4.47213595499958,0.6960491968851661,12.0,37.0,0.32432432432432434,27,20
0,1.0,0.8448275862068966,1.0,1.0,147,201,54,3.1622776601683795,0.9176957335618576,23.0,55.0,0.41818181818181815,28,40
0,0.5769230769230769,0.6218905472636815,0.6956521739130435,0.19047619047619047,186,216,30,4.58257569495584,0.6091095901015049,17.0,55.0,0.3090909090909091,27,29
0,0.6923076923076923,0.6373056994818653,0.8461538461538461,0.2727272727272727,80,113,33,2.6457513110645907,0.8003267306650413,10.0,27.0,0.37037037037037035,13,19
0,0.6428571428571429,0.7598039215686274,0.7142857142857143,0.5833333333333334,88,116,28,3.7416573867739413,0.5976143046671968,11.0,36.0,0.3055555555555556,16,22
0,1.0,0.6459143968871596,1.0,1.0,83,174,91,5.0990195135927845,0.6121460921524143,13.0,39.0,0.3333333333333333,15,35
